,puuid,avg
115,7bynsRadFBRImbNGTfrrMgJRkToDudpplaAV4pqcG9I3Ly_aNFjRmg12sEhNJ5W94QraQTNpTlhVnA,1.24828145419514
116,7jrMd-C7N5EEC7z-PADAukNmPXdiExa1AKAQQIWRwyeOJ2apcPzrbEAy2bSjnaAJ84vE5Hk9aHLROw,1.2498778047009558
117,7myVcTNVD9I7jpOvgvKB_f1nWseg963fWxAdHCt0S4Ksz_NjvxgNI1rMDveEobg1DPU-sB68qEU8kQ,1.045325567117086
118,7qR8Yz-ILdwIUQunO-CBnSmeUT-YxkDexmRtVt7oRBaoWCRyuxYyIeqIcjoDgHLFm6usfGqTJWTN1g,0.5819358680496507
119,7yUTgHYLCJ1VR6GYHFCaoCqfYbQhW_AobbRLwUxdLqAgwukpJYUxMIP4D6-bDPP7nfLJtcEFvgp6Kg,0.6959382485821036
120,80HGH5u9RmfkmD5weUf1ZqGU6O4yP0qzfbgM-Xr3RFtZwCb2QwX2s_ULh7w32aU4-TJ7GuVtsr-mYQ,0.784399974437868
121,81EtRpi83BKzQv-RGpVu5zzBHYmDphLwaEau9TZ8OGuOqAU8Oy1nRiomU8XXo47GheSHbnivcn8fzw,1.1865390481766152
122,8DR0kUqlFjZD7e1qYQ8y4mwxDiQGCxUrwRLZDcQvHCffUcrH3atQXWRwHH1i-jfbZjOCypvO88mKkQ,0.37323567761724125
123,8Dbg0gnPuWpDKsNtYavnpJnOJlPZU0O1cKj4ui7EZ9U4FFj2wc48L1yw563fmJnv4arxfOhesCcASQ,0.8295544496443678
124,8JsBt9zSw6ywTdGXIBKlZfecEW6Ih5KCa8y-RzaPlPdAEhYqCftjTzOibVKOvB-3FMp8ohWBx9Y1VA,0.6416429689819881
125,8OYA2St5n-5M8tUycR1QME0Aop3vakpONrFoQVYsynx5v8UcqhKtqjovsVpbLIkC9iZcNHsm4VUnAg,0.7484684637482474
126,8WN_idUTR1Ju1f-I_XfhwVUFsuWfEOR4qELV5RTmkP9eW4LgeeXlvpjGCBHzvzplw-AQpUvb-i6_0A,0.39860270734215286
127,8WW9ZuD67ATwcOHqT1KYB4Hqa1CSHx2S10CkiCwVa_AJBmJi9bGlUg1_2doqpxilEeNzWj7FSR_2gA,1.1542286196751195
128,8WtZ7z9lG4dfdz_nZ99aZH3jInh5RY1rA3sAg2k1GzacRqmTXzBXz0VXXfDAX-kPENRdClulN0oyMQ,0.7642143422644666
129,8_SN_Oj3lzcOXZK0KwVBFJ_ihNDWjd_zm1_QngEHbGqH2HQad5bZ6Yw16aeibJ5PZyU3AZhab5yG2Q,0.4349915816977894
130,8b5SIaRmpkpOBRyUlkj5CCjzezgjtn6qyA1phZ_vqGOOOlGUFw23Pa7z8C8NzEGipJDyMkdU-nTozw,0.6238920700077233
131,8dRuuLty9kzs4UW4Sjgc5Yzx5NWkWYhQx6lZHNDeqti2lSjNwhHLXrMTaLYgCKTsuPfS3AggGJUy8g,1.3670704968407559
132,8gmLjQNi1M9reybhLnfFU4vUMxiiCM5aT9qVSfhYz5Rzj1uQOi0GQp5oSQ4dCmFqdAqbhm1-Hut9jg,0.5755483182038019
133,8gopGzCZHKnQui94Aay4Ps-hbk6QaqMBwOlnkjw5nnoKkmOBdXhay7B-AmkwT2b1J1rsvggzaHCmIA,1.0500844045545625
134,8grdk0JqX37og1VvobV5yefSv86Q8h-hfiX3Bsz7QT75qNG2TCqWDT5Ys7UphnBRF1VuZUjiLEYZTA,0.8133957958328021
135,8ltrIUoVwM45SN4ZNUB7J2KQ5kSBsxOj8v_dfQsVBUlC9idurc7xLKosgiRPHP6PHGiHk1ucMbWWyQ,0.8408787205772598
136,8oGHjh_LmkJ33whr9QSlXiaDX0UMwHPrr7FC8u0_P7N8fgCcSjp13cnrXfY7rGEwRG5vG_V7tnOXmw,0.8406201853923081
137,8t_Fyo423V7LOM09NanFnElrOp0mJei4Hvdh4qDkWb_CQEuvwaoO-zTUdvyjiKjlkTP881mHcYrTcg,0.9484013483524633
138,8xLXeDbaCPUSoUfL9oan1YoGZkFpMrrggHEI5_7CsogozJ-CKzNfz2rnsUP3IQVuySAZNU-bXmv-ug,0.6649762010911222
139,9-VmkreC77pNJDvcOtp1vwiaTSLeWcIiNhzDgykzd4VoZ5RYrct0h3itFn2StH_khnEszn8C-VJS5g,0.8360471851599677
140,92oUFY85AenMCPXUOSyXVC6IJZqe2ionYD9LHjR39-ndNVQcE8klCZ6en94QfNpgSrw8uBVVWQ-r0Q,0.5839919787264068
141,95MZrnpUDx4FXpxWVlCnV5-WI2_HUWwKuyhEeQQQQnvvkfUaHJf_nKmE-N6G1YhCF2ylqRpvHzMR2A,0.761092629772781
142,96sXgrjFXLkJRDaMxhoK0yr3jRuppb_stF4LXF1YTOJZ-sxj2y8fEX9xHO-sxja9mvIXe5fGbzhgEg,1.2682893979195686
143,97psmwC6mRKSC9dp6W2KtMq6b3hvRw-fS_T_zDGAPzefak3Oc1i-OMye9DVR6k-iGjiHNxYpl0MAdQ,1.3188971834094594
